article_title,country,population,region,revision_id,article_quality
Tahar Sfar,Tunisia,11.9,NORTHERN AFRICA,51259140,B
Ahmed Tlili,Tunisia,11.9,NORTHERN AFRICA,55028584,B
Imed Trabelsi,Tunisia,11.9,NORTHERN AFRICA,30476369,Start
Mohamed Larbi Zarrouk,Tunisia,11.9,NORTHERN AFRICA,67351868,Start
Ali Zouaoui,Tunisia,11.9,NORTHERN AFRICA,30953633,Start
Avni Akyol,Turkey,85.6,WESTERN ASIA,53946897,FA
Ali Cenani,Turkey,85.6,WESTERN ASIA,65164143,B
Cihan Alptekin,Turkey,85.6,WESTERN ASIA,39445577,Stub
Kadri Altay,Turkey,85.6,WESTERN ASIA,67090098,Start
Fahrettin Altun,Turkey,85.6,WESTERN ASIA,65900438,Stub
Oğuzhan Asiltürk,Turkey,85.6,WESTERN ASIA,68863999,Stub
Can Atalay,Turkey,85.6,WESTERN ASIA,75736124,Stub
Aziz Feyzi Pirinççizâde,Turkey,85.6,WESTERN ASIA,64263943,B
Abdurrahman Başkan,Turkey,85.6,WESTERN ASIA,56827440,B
Hasan Basri Güzeloğlu,Turkey,85.6,WESTERN ASIA,38289244,Stub
Fahri Batıca,Turkey,85.6,WESTERN ASIA,74636637,Stub
Tuna Bekleviç,Turkey,85.6,WESTERN ASIA,55780590,Stub
Cemil Bilsel,Turkey,85.6,WESTERN ASIA,52748790,B
Ahmet Çakır,Turkey,85.6,WESTERN ASIA,51233381,B
Remzi Çayır,Turkey,85.6,WESTERN ASIA,76309068,B
Davut Gül,Turkey,85.6,WESTERN ASIA,73974425,B
Tuncay Dinç,Turkey,85.6,WESTERN ASIA,48576288,Stub
Edip Rüştü Akyürek,Turkey,85.6,WESTERN ASIA,75002710,Start
Eyüp Sabri Hayırlıoğlu,Turkey,85.6,WESTERN ASIA,69632054,B
Ali Fidan,Turkey,85.6,WESTERN ASIA,47146524,Stub
Taha Genç,Turkey,85.6,WESTERN ASIA,56324682,B
Hasan Reşit Tankut,Turkey,85.6,WESTERN ASIA,63650330,B
Hayati Vasfi Taşyürek,Turkey,85.6,WESTERN ASIA,77247514,Start
Atıf Kamçıl,Turkey,85.6,WESTERN ASIA,59230173,B
İmran Kılıç,Turkey,85.6,WESTERN ASIA,69359764,Start
Ertuğrul Mat,Turkey,85.6,WESTERN ASIA,70510866,B
Mehmet Fatih Kacır,Turkey,85.6,WESTERN ASIA,73951411,B
Mehmet Kamaç,Turkey,85.6,WESTERN ASIA,74078534,B
Hafız Mehmet,Turkey,85.6,WESTERN ASIA,44852829,Stub
Abdurrahman Melek,Turkey,85.6,WESTERN ASIA,32254393,Stub
Kemal Memişoğlu,Turkey,85.6,WESTERN ASIA,77346133,B
Mustafa Arif Deymer,Turkey,85.6,WESTERN ASIA,47596899,B
Memduh Oğuz,Turkey,85.6,WESTERN ASIA,47150883,B
Yaşar Okuyan,Turkey,85.6,WESTERN ASIA,75649718,Stub
Saruhan Oluç,Turkey,85.6,WESTERN ASIA,66416796,B
Fuat Necati Öncel,Turkey,85.6,WESTERN ASIA,23935400,B
Cahit Ortaç,Turkey,85.6,WESTERN ASIA,71122080,Start
Osman Nuri Önügören,Turkey,85.6,WESTERN ASIA,64532835,B
Faik Ali Ozansoy,Turkey,85.6,WESTERN ASIA,41313056,B
Vahdettin Özkan,Turkey,85.6,WESTERN ASIA,47150266,B
Osman Pamukoğlu,Turkey,85.6,WESTERN ASIA,76879704,Stub
Musa Piroğlu,Turkey,85.6,WESTERN ASIA,66743602,B
Reşit Ronabar,Turkey,85.6,WESTERN ASIA,52749798,Start
Kader Sevinc,Turkey,85.6,WESTERN ASIA,49337814,Start
Hüseyin Sungur,Turkey,85.6,WESTERN ASIA,71136267,Stub
Kemal Tekden,Turkey,85.6,WESTERN ASIA,49014465,FA
Mustafa Timisi,Turkey,85.6,WESTERN ASIA,65981505,B
Turgut Okyay,Turkey,85.6,WESTERN ASIA,67776994,Stub
Ziya Uğur,Turkey,85.6,WESTERN ASIA,70292706,Start
Suut Kemal Yetkin,Turkey,85.6,WESTERN ASIA,68565936,Stub
Serdar Hüseyin Yıldırım,Turkey,85.6,WESTERN ASIA,66693089,Stub
Ahmet Reyiz Yılmaz,Turkey,85.6,WESTERN ASIA,36323745,B
Baha Cemal Zağra,Turkey,85.6,WESTERN ASIA,70291389,Start
Khalnazar Agakhanov,Turkmenistan,7.1,CENTRAL ASIA,18385323,B
Kasymguly Babaýew,Turkmenistan,7.1,CENTRAL ASIA,40351295,Start
Suhan Babaýew,Turkmenistan,7.1,CENTRAL ASIA,9509818,Stub
Saparmyrat Batyrow,Turkmenistan,7.1,CENTRAL ASIA,42798671,Start
Ashyrguly Begliyev,Turkmenistan,7.1,CENTRAL ASIA,73016020,Stub
Annaguly Deryayev,Turkmenistan,7.1,CENTRAL ASIA,22932137,Stub
Mammetmyrat Geldinyyazov,Turkmenistan,7.1,CENTRAL ASIA,66961797,Start
Dangatar Köpekow,Turkmenistan,7.1,CENTRAL ASIA,55292600,Start
Kurban Permanov,Turkmenistan,7.1,CENTRAL ASIA,74798965,B
Akmyrat Rejepow,Turkmenistan,7.1,CENTRAL ASIA,11553515,B
Ata Serdarow,Turkmenistan,7.1,CENTRAL ASIA,64121569,B
Nazar Soýunow,Turkmenistan,7.1,CENTRAL ASIA,67241449,Stub
Solofa Uota,Tuvalu,0.0,OCEANIA,23208827,B
Ssendi Mosh Afrikan,Uganda,48.6,EASTERN AFRICA,71345548,Start
Christine Akello,Uganda,48.6,EASTERN AFRICA,76545985,Stub
Joan Acom Alobo,Uganda,48.6,EASTERN AFRICA,73455461,Stub
Christine Apolot,Uganda,48.6,EASTERN AFRICA,67087486,B
Kenny Auma,Uganda,48.6,EASTERN AFRICA,76536870,C
Charles Ayume,Uganda,48.6,EASTERN AFRICA,68446751,B
Balyeku Moses Grace,Uganda,48.6,EASTERN AFRICA,75736934,Start
Christine Bukenya Ssendawula,Uganda,48.6,EASTERN AFRICA,77534759,Start
Ekwau Ibi Florence,Uganda,48.6,EASTERN AFRICA,76610944,Stub
Karubanga Jacob,Uganda,48.6,EASTERN AFRICA,72089185,B
Jane Awich,Uganda,48.6,EASTERN AFRICA,77534614,B
Jane Kabajungu Bainomugisha,Uganda,48.6,EASTERN AFRICA,77556548,Start
John Kabaireho,Uganda,48.6,EASTERN AFRICA,41847448,Start
Joseph Kabuleta,Uganda,48.6,EASTERN AFRICA,68337567,Stub
Apollo Kaggwa,Uganda,48.6,EASTERN AFRICA,357404,Start
Michael Kawalya Kagwa,Uganda,48.6,EASTERN AFRICA,21803038,B
Robert Mugabe Kakyebezi,Uganda,48.6,EASTERN AFRICA,64065120,Start
Joselyn Kamateneti,Uganda,48.6,EASTERN AFRICA,76372871,Stub
Amos Mubunga Kambere,Uganda,48.6,EASTERN AFRICA,72767169,B
Paulo Kavuma,Uganda,48.6,EASTERN AFRICA,60525045,B
Patrick Kayemba,Uganda,48.6,EASTERN AFRICA,2007685,B
Kabuye Frank Kibirige,Uganda,48.6,EASTERN AFRICA,74717377,B
Julia Kibubura,Uganda,48.6,EASTERN AFRICA,71873272,B
Daniel Kidega,Uganda,48.6,EASTERN AFRICA,44778844,Stub
Yabezi Kiiza,Uganda,48.6,EASTERN AFRICA,51421915,B
Beatrice Kiraso,Uganda,48.6,EASTERN AFRICA,76564470,B
Kiwanuka Sulaiman,Uganda,48.6,EASTERN AFRICA,77612199,B
Ruth Molly Lematia,Uganda,48.6,EASTERN AFRICA,70433312,B
Annie Logiel,Uganda,48.6,EASTERN AFRICA,67302494,B
Ajok Lucy,Uganda,48.6,EASTERN AFRICA,76516538,B
Jack Odur Lutanywa,Uganda,48.6,EASTERN AFRICA,72475517,B
James Mamawi,Uganda,48.6,EASTERN AFRICA,68446626,Stub
Margaret Rwebyambu,Uganda,48.6,EASTERN AFRICA,76750769,B
Margret Okunga Makoha,Uganda,48.6,EASTERN AFRICA,77594338,Stub
Jack Maumbe Mukhwana,Uganda,48.6,EASTERN AFRICA,61064274,B
Willy Mayambala,Uganda,48.6,EASTERN AFRICA,68337458,Start
Kibirige Mayanja,Uganda,48.6,EASTERN AFRICA,5884653,B
Tamale Mirundi,Uganda,48.6,EASTERN AFRICA,64193964,Stub
Milly Mugeni,Uganda,48.6,EASTERN AFRICA,73270354,B
Isaac Mulindwa,Uganda,48.6,EASTERN AFRICA,49765966,B
Besueri Kiwanuka Lusse Mulondo,Uganda,48.6,EASTERN AFRICA,47861431,FA
Victoria Mwaka,Uganda,48.6,EASTERN AFRICA,67253667,Stub
Fred Mwesigye,Uganda,48.6,EASTERN AFRICA,63959567,Start
Mary Annet Nakato,Uganda,48.6,EASTERN AFRICA,77545844,Stub
Faridah Nambi,Uganda,48.6,EASTERN AFRICA,64463076,B
Ndyomugyenyi Roland Bish,Uganda,48.6,EASTERN AFRICA,71302442,B
Linos Ngompek,Uganda,48.6,EASTERN AFRICA,72300373,Stub
Asinansi Nyakato,Uganda,48.6,EASTERN AFRICA,67411482,B
Geoffrey Onegi Obel,Uganda,48.6,EASTERN AFRICA,24241543,Start
Onegi Obel,Uganda,48.6,EASTERN AFRICA,24191869,B
James Obita,Uganda,48.6,EASTERN AFRICA,22035678,Stub
Apollo Ofwono,Uganda,48.6,EASTERN AFRICA,68446553,B
Amos Okot,Uganda,48.6,EASTERN AFRICA,68487801,Start
Moses Okot Jr,Uganda,48.6,EASTERN AFRICA,68488028,Stub
Okullo Aabuka Jallon Anthony,Uganda,48.6,EASTERN AFRICA,76524233,Stub
Bosmic Otim,Uganda,48.6,EASTERN AFRICA,64332214,B
Patrick Nsamba Oshabe,Uganda,48.6,EASTERN AFRICA,76393019,Stub
Ricky Richard Anywar,Uganda,48.6,EASTERN AFRICA,68487971,B
Flavia Rwabuhoro Kabahenda,Uganda,48.6,EASTERN AFRICA,70283909,B
Eric Sakwa,Uganda,48.6,EASTERN AFRICA,64195340,Stub
Sitenda Sebalu,Uganda,48.6,EASTERN AFRICA,67072917,B
Mayanja Kyompitira Sebalu,Uganda,48.6,EASTERN AFRICA,74212231,B
Simeo Muwanga Nsubuga,Uganda,48.6,EASTERN AFRICA,77428216,Stub
Wilson Tumwine,Uganda,48.6,EASTERN AFRICA,64367445,B
Sarah Nambozo Wekomba,Uganda,48.6,EASTERN AFRICA,64112118,Stub
Sergey Abisov,Ukraine,36.7,EASTERN EUROPE,49586498,B
Yakiv Apter,Ukraine,36.7,EASTERN EUROPE,75037332,Start
Volodymyr Artyukh,Ukraine,36.7,EASTERN EUROPE,77598013,B
Alexander Barybin,Ukraine,36.7,EASTERN EUROPE,46413619,FA
Olha Bench,Ukraine,36.7,EASTERN EUROPE,74402188,B
Serhiy Berezenko,Ukraine,36.7,EASTERN EUROPE,75507540,B
Andriy Beshta,Ukraine,36.7,EASTERN EUROPE,67809782,Stub
Ivan Bisyuk,Ukraine,36.7,EASTERN EUROPE,40331194,FA
Volodymyr Boyko,Ukraine,36.7,EASTERN EUROPE,76496752,Stub
Ihor Dolhov,Ukraine,36.7,EASTERN EUROPE,45088972,B
Anatoliy Fedorchuk,Ukraine,36.7,EASTERN EUROPE,65773939,B
Ivan Gel,Ukraine,36.7,EASTERN EUROPE,40096017,Start
Moshe Gutman,Ukraine,36.7,EASTERN EUROPE,25028522,Stub
Olena Halushka,Ukraine,36.7,EASTERN EUROPE,74141697,Start
Izet Hdanov,Ukraine,36.7,EASTERN EUROPE,59472572,Stub
Artur Herasymov,Ukraine,36.7,EASTERN EUROPE,72531696,B
Valeriy Holovko,Ukraine,36.7,EASTERN EUROPE,70158652,B
Volodymyr Hryshchenko,Ukraine,36.7,EASTERN EUROPE,74164936,B
Stepan Ivakhiv,Ukraine,36.7,EASTERN EUROPE,69806997,Start
Borys Kachura,Ukraine,36.7,EASTERN EUROPE,75244676,Start
Dmytro Kashchuk,Ukraine,36.7,EASTERN EUROPE,69830306,Stub
Serhii Khlan,Ukraine,36.7,EASTERN EUROPE,75071416,Stub
Borys Klimchuk (politician),Ukraine,36.7,EASTERN EUROPE,74029848,Start
Klitschko brothers,Ukraine,36.7,EASTERN EUROPE,10041734,B
Mykola Kolisnyk,Ukraine,36.7,EASTERN EUROPE,71827459,C
Mykhailo Korolenko,Ukraine,36.7,EASTERN EUROPE,76452622,Start
Ivan Korshynskyi,Ukraine,36.7,EASTERN EUROPE,75340189,Start
Roman Kostenko,Ukraine,36.7,EASTERN EUROPE,70569402,B
Heorhiy Kryuchkov,Ukraine,36.7,EASTERN EUROPE,69223934,Stub
Mykola Kulinich,Ukraine,36.7,EASTERN EUROPE,61452412,B
Vitalii Kurylo,Ukraine,36.7,EASTERN EUROPE,54461581,B
Anatolii Kutsevol,Ukraine,36.7,EASTERN EUROPE,71461329,B
Ihor Kyzym,Ukraine,36.7,EASTERN EUROPE,61453000,B
Hennadiy Lahuta,Ukraine,36.7,EASTERN EUROPE,70677953,Start
Yurii Lavreniuk,Ukraine,36.7,EASTERN EUROPE,72537220,B
Andriy Levus,Ukraine,36.7,EASTERN EUROPE,69591715,B
Ivan Lypa,Ukraine,36.7,EASTERN EUROPE,70538995,B
Roman Mashovets,Ukraine,36.7,EASTERN EUROPE,71293657,Stub
Denys Maslov,Ukraine,36.7,EASTERN EUROPE,74460932,B
Volodymyr Matvienko,Ukraine,36.7,EASTERN EUROPE,76459870,Stub
Pavlo Matvienko,Ukraine,36.7,EASTERN EUROPE,72142130,B
Oleh Meidych,Ukraine,36.7,EASTERN EUROPE,69761219,B
Mykola Popov,Ukraine,36.7,EASTERN EUROPE,76002644,B
Denys Myrgorodskyi,Ukraine,36.7,EASTERN EUROPE,78063991,Start
Sergey Nazarov,Ukraine,36.7,EASTERN EUROPE,77239460,Start
Andriy Odarchenko,Ukraine,36.7,EASTERN EUROPE,72508693,Stub
Hryhoriy Omelchenko,Ukraine,36.7,EASTERN EUROPE,72926171,B
Volodymyr Petrov,Ukraine,36.7,EASTERN EUROPE,76405766,Start
Mykola Petruk,Ukraine,36.7,EASTERN EUROPE,77644652,B
Vasyl Poraiko,Ukraine,36.7,EASTERN EUROPE,52563243,Start
Yelena Protsenko,Ukraine,36.7,EASTERN EUROPE,73931449,B
Mykhailo Reznik,Ukraine,36.7,EASTERN EUROPE,44912964,Start
Oleksandr Ryzhenkov,Ukraine,36.7,EASTERN EUROPE,76458906,Stub
Petro Gadz,Ukraine,36.7,EASTERN EUROPE,76467594,B
Ruslan Magomedov (economist),Ukraine,36.7,EASTERN EUROPE,75853930,Stub
Oleksandr Ruzhytskyi,Ukraine,36.7,EASTERN EUROPE,64089829,B
Mykola Riabovil,Ukraine,36.7,EASTERN EUROPE,59999302,Stub
Vladimir Saldo,Ukraine,36.7,EASTERN EUROPE,70646675,Start
Olena Semeniaka,Ukraine,36.7,EASTERN EUROPE,76223791,B
Volodymyr Serhiychuk,Ukraine,36.7,EASTERN EUROPE,13925850,Stub
Oleh Shamshur,Ukraine,36.7,EASTERN EUROPE,44779492,B
Vyacheslav Shapovalov,Ukraine,36.7,EASTERN EUROPE,72841220,B
Serhii Shapran,Ukraine,36.7,EASTERN EUROPE,76067349,Start
Iryna Stavchuk,Ukraine,36.7,EASTERN EUROPE,75446263,B
Volodymyr Stelmakh,Ukraine,36.7,EASTERN EUROPE,15406110,B
Viacheslav Suprunenko,Ukraine,36.7,EASTERN EUROPE,31803690,B
Taras Tarasenko,Ukraine,36.7,EASTERN EUROPE,69358336,Stub
Volodymyr Tsvil,Ukraine,36.7,EASTERN EUROPE,37287128,Start
Volodymyr Tyahlo,Ukraine,36.7,EASTERN EUROPE,68172945,Stub
Serhiy Tymchenko,Ukraine,36.7,EASTERN EUROPE,58109751,B
Kyrylo Tymoshenko,Ukraine,36.7,EASTERN EUROPE,68592898,Stub
Evgeniy Udod,Ukraine,36.7,EASTERN EUROPE,40835625,B
Dmytro Vorona,Ukraine,36.7,EASTERN EUROPE,49599939,B
Mykola Yankovsky,Ukraine,36.7,EASTERN EUROPE,52349136,B
Kostiantyn Yastrub,Ukraine,36.7,EASTERN EUROPE,69844377,B
Yuriy Vozniuk,Ukraine,36.7,EASTERN EUROPE,74991538,Stub
Andriy Yusov,Ukraine,36.7,EASTERN EUROPE,74795054,Stub
Anatoliy Zasukha,Ukraine,36.7,EASTERN EUROPE,69803521,Stub
Vitaly Zholobov,Ukraine,36.7,EASTERN EUROPE,387999,Stub
Luis Almagro,Uruguay,3.6,SOUTH AMERICA,36347928,B
Sebastián Bauzá,Uruguay,3.6,SOUTH AMERICA,47299487,FA
Mónica Bottero,Uruguay,3.6,SOUTH AMERICA,70209163,Stub
Jorge Bruni,Uruguay,3.6,SOUTH AMERICA,66105461,B
Guillermo Chifflet,Uruguay,3.6,SOUTH AMERICA,63787033,Stub
Laura Cortinas,Uruguay,3.6,SOUTH AMERICA,74147998,Stub
Guillermo Domenech,Uruguay,3.6,SOUTH AMERICA,62232419,B
Lorenzo Antonio Fernández,Uruguay,3.6,SOUTH AMERICA,34238398,B
Pedro Figari,Uruguay,3.6,SOUTH AMERICA,12550906,B
Liliam Kechichián,Uruguay,3.6,SOUTH AMERICA,39260492,B
Dámaso Antonio Larrañaga,Uruguay,3.6,SOUTH AMERICA,37675691,B
Juan Francisco Larrobla,Uruguay,3.6,SOUTH AMERICA,39311815,B
Eduardo Lorier,Uruguay,3.6,SOUTH AMERICA,41108094,B
Hector Luisi,Uruguay,3.6,SOUTH AMERICA,40289959,B
Guido Manini Ríos,Uruguay,3.6,SOUTH AMERICA,61747163,Stub
Isidoro de María,Uruguay,3.6,SOUTH AMERICA,34237618,Stub
Luis Melián Lafinur,Uruguay,3.6,SOUTH AMERICA,10133285,B
Antonio Mercader,Uruguay,3.6,SOUTH AMERICA,59819763,Start
Pablo Mieres,Uruguay,3.6,SOUTH AMERICA,42400920,Stub
José Benito Monterroso,Uruguay,3.6,SOUTH AMERICA,39109405,Stub
Tristán Narvaja,Uruguay,3.6,SOUTH AMERICA,29741692,B
Gonzalo Nin Novoa,Uruguay,3.6,SOUTH AMERICA,19188158,Stub
Edgardo Novick,Uruguay,3.6,SOUTH AMERICA,52353906,Stub
María Inés Obaldía,Uruguay,3.6,SOUTH AMERICA,54894712,Stub
Yamandú Orsi,Uruguay,3.6,SOUTH AMERICA,64719316,B
José Brito del Pino,Uruguay,3.6,SOUTH AMERICA,51535926,Stub
Enrique Pintado,Uruguay,3.6,SOUTH AMERICA,43950423,B
Carlos Pita (politician),Uruguay,3.6,SOUTH AMERICA,39015377,FA
Carlos Quijano,Uruguay,3.6,SOUTH AMERICA,37723450,B
Laura Raffo,Uruguay,3.6,SOUTH AMERICA,63204185,B
José Rondeau,Uruguay,3.6,SOUTH AMERICA,1009426,Stub
Florencio Sánchez,Uruguay,3.6,SOUTH AMERICA,4599067,Start
José Pedro Varela,Uruguay,3.6,SOUTH AMERICA,31960169,Stub
Pedro Vaz (diplomat),Uruguay,3.6,SOUTH AMERICA,38060427,B
Mateo Vidal,Uruguay,3.6,SOUTH AMERICA,47606349,Stub
Jorge Zabalza,Uruguay,3.6,SOUTH AMERICA,70184736,B
Ikhtiyor Abdullayev,Uzbekistan,36.4,CENTRAL ASIA,56486640,B
Adham Ahmedbaev,Uzbekistan,36.4,CENTRAL ASIA,51519643,Stub
Jakhongir Artikkhodjayev,Uzbekistan,36.4,CENTRAL ASIA,72507859,Stub
Valery Ataev,Uzbekistan,36.4,CENTRAL ASIA,76029817,Stub
Abdusalom Azizov,Uzbekistan,36.4,CENTRAL ASIA,55519357,B
Uktam Barnoev,Uzbekistan,36.4,CENTRAL ASIA,65425220,B
Sa'dulla Begaliyev,Uzbekistan,36.4,CENTRAL ASIA,69554768,B
Torokul Dzhanuzakov,Uzbekistan,36.4,CENTRAL ASIA,54521945,Stub
Rustam Inoyatov,Uzbekistan,36.4,CENTRAL ASIA,40692675,Start
Rashid Kadyrov,Uzbekistan,36.4,CENTRAL ASIA,7461654,Start
Karim Kamalov,Uzbekistan,36.4,CENTRAL ASIA,65356633,Start
Tatyana Karimova,Uzbekistan,36.4,CENTRAL ASIA,51502596,Start
Erkin Khalilov,Uzbekistan,36.4,CENTRAL ASIA,77141473,B
Sherzodkhon Kudratkhuja,Uzbekistan,36.4,CENTRAL ASIA,75277455,Stub
Bakhodir Kurbanov (general),Uzbekistan,36.4,CENTRAL ASIA,60141024,Stub
Jahangir Mamatov,Uzbekistan,36.4,CENTRAL ASIA,12083396,B
Rimajon Xudoyberganova,Uzbekistan,36.4,CENTRAL ASIA,76658032,B
Boʻritosh Mustafoyev,Uzbekistan,36.4,CENTRAL ASIA,70941830,B
Bahrom Norqobilov,Uzbekistan,36.4,CENTRAL ASIA,73124717,Stub
Narzullo Oblomurodov,Uzbekistan,36.4,CENTRAL ASIA,68799219,B
Ravshanbek Qurbonov,Uzbekistan,36.4,CENTRAL ASIA,75327861,Start
Baxtiyor Rahimov,Uzbekistan,36.4,CENTRAL ASIA,1918724,B
Bekjon Rakhmonov,Uzbekistan,36.4,CENTRAL ASIA,62321295,Stub
Bakhodir Khan Turkistan,Uzbekistan,36.4,CENTRAL ASIA,50244972,Stub
Qobul Tursunov,Uzbekistan,36.4,CENTRAL ASIA,73133967,Stub
Vincent Lunabek,Vanuatu,0.3,OCEANIA,32412423,B
President of Vanuatu,Vanuatu,0.3,OCEANIA,2005124,Start
Jimmy Stevens (politician),Vanuatu,0.3,OCEANIA,1822128,Start
Dinh Van Than,Vanuatu,0.3,OCEANIA,30970590,Stub
Fernando Adames Torres,Venezuela,28.8,SOUTH AMERICA,30936568,B
Ivonne Attas,Venezuela,28.8,SOUTH AMERICA,74362518,B
Fidel Barbarito,Venezuela,28.8,SOUTH AMERICA,68393106,B
Pedro Bastidas,Venezuela,28.8,SOUTH AMERICA,67472967,Start
Alejandra Benítez,Venezuela,28.8,SOUTH AMERICA,36100049,Start
José Brito (politician),Venezuela,28.8,SOUTH AMERICA,62994318,Stub
Buenaventura Macabeo Maldonado Vivas,Venezuela,28.8,SOUTH AMERICA,73873298,Start
Rubén González Cárdenas,Venezuela,28.8,SOUTH AMERICA,47302033,Stub
José Curiel,Venezuela,28.8,SOUTH AMERICA,69738292,Stub
Felix Díaz Ortega,Venezuela,28.8,SOUTH AMERICA,37358438,Stub
Vicente José Gregorio Díaz Silva,Venezuela,28.8,SOUTH AMERICA,37734706,Stub
Alí Domínguez,Venezuela,28.8,SOUTH AMERICA,60168659,B
Franklyn Duarte,Venezuela,28.8,SOUTH AMERICA,63019078,Start
Alberto Franceschi,Venezuela,28.8,SOUTH AMERICA,62762915,B
Arnoldo Gabaldón,Venezuela,28.8,SOUTH AMERICA,51369975,B
Vladimir Gessen (Venezuelan politician),Venezuela,28.8,SOUTH AMERICA,53329689,B
Jorge Giordani,Venezuela,28.8,SOUTH AMERICA,72631402,Start
César González Martínez,Venezuela,28.8,SOUTH AMERICA,47234172,Start
Luis Graterol Caraballo,Venezuela,28.8,SOUTH AMERICA,68391009,Start
Liborio Guarulla,Venezuela,28.8,SOUTH AMERICA,32774552,Stub
José Bernabé Gutiérrez,Venezuela,28.8,SOUTH AMERICA,68794704,Start
María Cristina Iglesias,Venezuela,28.8,SOUTH AMERICA,68387971,Start
Reinaldo Iturriza,Venezuela,28.8,SOUTH AMERICA,68392601,Stub
Andrés Izarra,Venezuela,28.8,SOUTH AMERICA,68390038,Stub
Reinaldo Leandro Mora,Venezuela,28.8,SOUTH AMERICA,41414253,Stub
Carlos Augusto León,Venezuela,28.8,SOUTH AMERICA,41072891,B
Ramón Lobo (economist),Venezuela,28.8,SOUTH AMERICA,62867315,B
Jorge Elieser Márquez,Venezuela,28.8,SOUTH AMERICA,68364947,Start
Américo Martín,Venezuela,28.8,SOUTH AMERICA,70103106,Start
Nelson Martínez (politician),Venezuela,28.8,SOUTH AMERICA,59398760,Start
Francisco de Miranda,Venezuela,28.8,SOUTH AMERICA,420493,Start
Reinaldo Muñoz Pedroza,Venezuela,28.8,SOUTH AMERICA,57452447,B
Dia Nader de El-Andari,Venezuela,28.8,SOUTH AMERICA,56646583,B
Moisés Naím,Venezuela,28.8,SOUTH AMERICA,1274868,Start
Freddy Ñáñez,Venezuela,28.8,SOUTH AMERICA,68386503,B
Pablo Acosta Ortiz,Venezuela,28.8,SOUTH AMERICA,73965308,B
Renny Ottolina,Venezuela,28.8,SOUTH AMERICA,7269763,Start
Alejandro Peña Esclusa,Venezuela,28.8,SOUTH AMERICA,28050941,B
Miguel Peña (politician),Venezuela,28.8,SOUTH AMERICA,29346792,B
Lewis Pérez,Venezuela,28.8,SOUTH AMERICA,61446814,B
Arkiely Perfecto,Venezuela,28.8,SOUTH AMERICA,63299221,B
Eduardo Piñate,Venezuela,28.8,SOUTH AMERICA,68384813,B
Humberto Prado,Venezuela,28.8,SOUTH AMERICA,68369290,B
Omar Prieto,Venezuela,28.8,SOUTH AMERICA,63659714,B
Benjamín Rausseo,Venezuela,28.8,SOUTH AMERICA,43446146,B
Manuel Felipe Rugeles,Venezuela,28.8,SOUTH AMERICA,1571474,B
Carlos Santana Tovar,Venezuela,28.8,SOUTH AMERICA,75356972,Stub
Milena Sardi de Selle,Venezuela,28.8,SOUTH AMERICA,58519971,B
Carlos Eduardo Stolk,Venezuela,28.8,SOUTH AMERICA,44867834,FA
Bolivia Suárez,Venezuela,28.8,SOUTH AMERICA,66137818,Stub
Gustavo Tarre,Venezuela,28.8,SOUTH AMERICA,59802134,B
José Herrera Uslar,Venezuela,28.8,SOUTH AMERICA,39309527,B
Addy Valero,Venezuela,28.8,SOUTH AMERICA,62926833,B
José Antonio Velutini,Venezuela,28.8,SOUTH AMERICA,39320228,B
Henry Ventura,Venezuela,28.8,SOUTH AMERICA,67578631,Stub
Nervis Villalobos,Venezuela,28.8,SOUTH AMERICA,70239020,Start
Bùi Tiến Dũng (politician),Vietnam,98.9,SOUTHEAST ASIA,28930175,Stub
Chu Văn An,Vietnam,98.9,SOUTHEAST ASIA,28672697,Stub
Nguyễn Quốc Định,Vietnam,98.9,SOUTHEAST ASIA,72957901,FA
Đinh Xuân Quảng,Vietnam,98.9,SOUTHEAST ASIA,27727598,Stub
Kiem Do,Vietnam,98.9,SOUTHEAST ASIA,7160320,B
Đỗ Quang Giai,Vietnam,98.9,SOUTHEAST ASIA,51242085,B
Hồ Đắc Điềm,Vietnam,98.9,SOUTHEAST ASIA,6729019,Start
Hồ Văn Nhựt,Vietnam,98.9,SOUTHEAST ASIA,31796566,Start
Hoàng Cao Khải,Vietnam,98.9,SOUTHEAST ASIA,6729333,Stub
Hoang Van Chi,Vietnam,98.9,SOUTHEAST ASIA,12108646,B
Huỳnh Văn Cao,Vietnam,98.9,SOUTHEAST ASIA,4668535,Start
Kiều Mộng Thu,Vietnam,98.9,SOUTHEAST ASIA,76801145,FA
Lê Minh Hương,Vietnam,98.9,SOUTHEAST ASIA,60001968,B
Lê Quốc Minh,Vietnam,98.9,SOUTHEAST ASIA,68025815,B
Lê Văn Thành,Vietnam,98.9,SOUTHEAST ASIA,72236105,Stub
Lương Thế Huy,Vietnam,98.9,SOUTHEAST ASIA,69264831,GA
Nguyễn Hồng Diên,Vietnam,98.9,SOUTHEAST ASIA,76174694,B
Nguyễn Đức Chung,Vietnam,98.9,SOUTHEAST ASIA,70553192,B
Nguyễn Dương Đôn,Vietnam,98.9,SOUTHEAST ASIA,71832405,Stub
Nguyễn Duy Quý,Vietnam,98.9,SOUTHEAST ASIA,70737547,Stub
Nguyễn Hợp Đoàn,Vietnam,98.9,SOUTHEAST ASIA,2868214,Stub
Nguyễn Phan Long,Vietnam,98.9,SOUTHEAST ASIA,5112809,Stub
Nguyễn Quốc Cường,Vietnam,98.9,SOUTHEAST ASIA,6503846,Start
